STATEFIPS,STATE,COUNTYFIPS,COUNTYNAME,AGI_STUB,N1,MARS2,PREP,N2,NUMDEP,A00100,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00900,A00900,SCHF,N01000,A01000,N01400,A01400,N01700,A01700,N02300,A02300,N02500,A02500,N03300,A03300,N04470,A04470,N18425,A18425,N18450,A18450,N18500,A18500,N18300,A18300,N19300,A19300,N19700,A19700,N04800,A04800,N07100,A07100,N07220,A07220,N07180,A07180,N07260,A07260,N59660,A59660,N59720,A59720,N11070,A11070,N09600,A09600,N06500,A06500,N10300,A10300,N11901,A11901,N11902,A11902
18,IN,059,Hancock County,0,33849.0000,16103.0000,16553.0000,69314.0000,22155.0000,1948201.0000,28818.0000,1473540.0000,11973.0000,14527.0000,6682.0000,21256.0000,6057.0000,15557.0000,4771.0000,48205.0000,580.0000,4923.0000,36378.0000,3667.0000,52788.0000,8004.0000,148454.0000,2833.0000,19962.0000,4706.0000,56416.0000,171.0000,2683.0000,12882.0000,257755.0000,12041.0000,60335.0000,545.0000,638.0000,11985.0000,23107.0000,12860.0000,88614.0000,11195.0000,87322.0000,10340.0000,39217.0000,26661.0000,1324239.0000,11976.0000,15811.0000,6905.0000,9437.0000,1752.0000,922.0000,1358.0000,393.0000,4396.0000,8680.0000,3742.0000,7618.0000,2974.0000,3613.0000,608.0000,2627.0000,24473.0000,211041.0000,25996.0000,221984.0000,5352.0000,22472.0000,26832.0000,71309.0000
18,IN,061,Harrison County,0,17876.0000,8533.0000,11665.0000,36306.0000,11028.0000,786987.0000,14847.0000,620383.0000,6024.0000,8605.0000,3432.0000,8261.0000,3160.0000,6429.0000,2785.0000,17581.0000,1221.0000,2330.0000,8298.0000,1880.0000,23077.0000,4128.0000,65919.0000,1849.0000,11493.0000,2306.0000,23108.0000,39.0000,648.0000,4736.0000,86161.0000,4319.0000,18543.0000,317.0000,369.0000,4374.0000,5265.0000,4725.0000,25712.0000,3925.0000,27571.0000,3803.0000,12516.0000,13314.0000,496885.0000,5773.0000,6534.0000,3319.0000,4348.0000,681.0000,332.0000,659.0000,222.0000,3081.0000,6413.0000,2652.0000,5654.0000,2069.0000,2666.0000,146.0000,675.0000,11928.0000,70743.0000,12917.0000,75152.0000,2106.0000,5890.0000,14620.0000,37575.0000
18,IN,063,Hendricks County,0,69915.0000,33035.0000,32878.0000,146632.0000,49641.0000,4197540.0000,60333.0000,3345431.0000,24680.0000,33592.0000,13725.0000,36936.0000,12500.0000,25847.0000,9835.0000,99152.0000,680.0000,10100.0000,55189.0000,7263.0000,104845.0000,15169.0000,274360.0000,4724.0000,34272.0000,8538.0000,104727.0000,268.0000,4405.0000,29642.0000,584759.0000,27803.0000,136132.0000,1201.0000,1573.0000,27681.0000,58383.0000,29587.0000,206636.0000,25876.0000,201504.0000,24490.0000,91263.0000,56101.0000,2866182.0000,26284.0000,34700.0000,15412.0000,21674.0000,4623.0000,2442.0000,2839.0000,841.0000,8426.0000,17233.0000,7240.0000,14990.0000,6339.0000,8257.0000,1383.0000,5775.0000,51175.0000,457827.0000,54216.0000,478609.0000,10950.0000,40485.0000,55812.0000,150721.0000
18,IN,065,Henry County,0,21781.0000,9654.0000,13025.0000,43577.0000,13308.0000,896536.0000,17848.0000,628143.0000,7746.0000,9233.0000,3058.0000,10316.0000,2698.0000,8132.0000,2666.0000,19987.0000,633.0000,2088.0000,23402.0000,2161.0000,23385.0000,6320.0000,99839.0000,2262.0000,16616.0000,3225.0000,32097.0000,45.0000,616.0000,3985.0000,72517.0000,3716.0000,16672.0000,205.0000,243.0000,3647.0000,5361.0000,3974.0000,23479.0000,3220.0000,20898.0000,2925.0000,12048.0000,15368.0000,558674.0000,6378.0000,6915.0000,3687.0000,4667.0000,494.0000,222.0000,775.0000,221.0000,4435.0000,9208.0000,3929.0000,8291.0000,2750.0000,3417.0000,136.0000,746.0000,13711.0000,80947.0000,15057.0000,86264.0000,2599.0000,13650.0000,17929.0000,44732.0000
18,IN,067,Howard County,0,40233.0000,16315.0000,25903.0000,77801.0000,23919.0000,1774414.0000,34024.0000,1239353.0000,13879.0000,17208.0000,6138.0000,17389.0000,5536.0000,11726.0000,4497.0000,36468.0000,439.0000,4739.0000,11316.0000,4301.0000,53669.0000,12344.0000,258052.0000,3356.0000,22111.0000,6905.0000,79483.0000,87.0000,1298.0000,9698.0000,175407.0000,9159.0000,41614.0000,406.0000,486.0000,8886.0000,10632.0000,9681.0000,56653.0000,7812.0000,48902.0000,8016.0000,36831.0000,28893.0000,1144845.0000,11612.0000,12686.0000,6059.0000,7774.0000,865.0000,424.0000,1562.0000,462.0000,8174.0000,17562.0000,7371.0000,16037.0000,5020.0000,6057.0000,287.0000,1309.0000,26149.0000,173319.0000,28451.0000,181498.0000,4639.0000,13429.0000,33675.0000,87912.0000
18,IN,069,Huntington County,0,17557.0000,7989.0000,9463.0000,34679.0000,10417.0000,735669.0000,14484.0000,563563.0000,6168.0000,8461.0000,3282.0000,11878.0000,2998.0000,9144.0000,1920.0000,12585.0000,523.0000,2342.0000,9713.0000,2036.0000,22415.0000,4039.0000,55933.0000,2056.0000,10849.0000,2326.0000,23999.0000,49.0000,552.0000,3980.0000,73933.0000,3703.0000,16903.0000,214.0000,257.0000,3580.0000,5191.0000,3970.0000,23320.0000,3125.0000,19820.0000,3018.0000,13956.0000,12850.0000,466252.0000,5634.0000,6545.0000,2975.0000,4050.0000,682.0000,313.0000,684.0000,436.0000,3033.0000,6459.0000,2668.0000,5900.0000,2020.0000,2629.0000,142.0000,793.0000,11460.0000,65077.0000,12222.0000,69104.0000,2134.0000,6892.0000,14179.0000,35120.0000
18,IN,071,Jackson County,0,21761.0000,8908.0000,12900.0000,51749.0000,22432.0000,916842.0000,18545.0000,750304.0000,7210.0000,9648.0000,3352.0000,9302.0000,3099.0000,7153.0000,2315.0000,16299.0000,770.0000,2283.0000,10589.0000,1956.0000,22380.0000,4343.0000,54352.0000,1583.0000,9862.0000,2347.0000,24863.0000,58.0000,628.0000,4450.0000,82599.0000,4088.0000,19366.0000,290.0000,579.0000,3799.0000,4482.0000,4440.0000,25634.0000,3410.0000,22017.0000,3336.0000,14818.0000,15914.0000,564517.0000,7782.0000,8371.0000,4971.0000,5608.0000,668.0000,314.0000,595.0000,210.0000,3775.0000,7753.0000,3313.0000,7050.0000,4284.0000,10119.0000,218.0000,897.0000,13044.0000,81724.0000,13920.0000,86235.0000,2375.0000,7962.0000,18188.0000,54055.0000
18,IN,073,Jasper County,0,15385.0000,7373.0000,9517.0000,32502.0000,11130.0000,732116.0000,12694.0000,550773.0000,5229.0000,9486.0000,2310.0000,5456.0000,2060.0000,3843.0000,1908.0000,15442.0000,492.0000,1644.0000,32517.0000,1494.0000,15304.0000,3250.0000,52519.0000,1469.0000,8798.0000,2112.0000,23355.0000,62.0000,993.0000,4635.0000,91920.0000,4406.0000,28504.0000,176.0000,233.0000,4189.0000,3816.0000,4627.0000,33788.0000,3786.0000,27029.0000,3374.0000,13182.0000,11444.0000,489855.0000,4878.0000,6000.0000,3067.0000,4293.0000,351.0000,158.0000,548.0000,151.0000,2319.0000,4878.0000,2020.0000,4354.0000,1755.0000,2599.0000,191.0000,890.0000,10300.0000,73933.0000,10987.0000,78525.0000,2157.0000,10981.0000,12207.0000,33567.0000
18,IN,075,Jay County,0,9517.0000,4263.0000,6042.0000,19900.0000,6774.0000,348729.0000,7645.0000,261681.0000,2728.0000,3608.0000,1192.0000,2016.0000,1036.0000,1214.0000,1351.0000,12042.0000,699.0000,883.0000,10398.0000,938.0000,7731.0000,2122.0000,24167.0000,993.0000,4932.0000,1049.0000,9733.0000,21.0000,240.0000,1272.0000,23514.0000,1184.0000,6263.0000,68.0000,89.0000,1095.0000,1135.0000,1264.0000,7859.0000,911.0000,5095.0000,855.0000,3550.0000,6417.0000,207900.0000,2756.0000,2960.0000,1559.0000,2027.0000,280.0000,122.0000,299.0000,121.0000,1927.0000,4068.0000,1681.0000,3641.0000,1332.0000,1778.0000,64.0000,339.0000,5607.0000,28664.0000,6182.0000,31073.0000,1094.0000,5425.0000,7786.0000,19202.0000
18,IN,077,Jefferson County,0,14758.0000,6177.0000,10212.0000,29251.0000,9225.0000,644635.0000,12037.0000,468971.0000,5148.0000,7902.0000,2300.0000,8266.0000,2156.0000,6074.0000,1832.0000,16529.0000,808.0000,1991.0000,6738.0000,1494.0000,18882.0000,3547.0000,56758.0000,1357.0000,9115.0000,1973.0000,20432.0000,42.0000,575.0000,3064.0000,58618.0000,2758.0000,11672.0000,227.0000,243.0000,2777.0000,4536.0000,3056.0000,17367.0000,2433.0000,16345.0000,2400.0000,10504.0000,10606.0000,409796.0000,4587.0000,5307.0000,2573.0000,3178.0000,566.0000,263.0000,506.0000,136.0000,2951.0000,5970.0000,2555.0000,5405.0000,1884.0000,2405.0000,139.0000,509.0000,9456.0000,63820.0000,10193.0000,67286.0000,1738.0000,5301.0000,12102.0000,31259.0000
18,IN,079,Jennings County,0,12674.0000,5390.0000,7983.0000,27364.0000,10040.0000,464282.0000,10623.0000,373811.0000,3404.0000,4870.0000,1377.0000,1932.0000,1223.0000,1257.0000,1563.0000,8874.0000,540.0000,1059.0000,2788.0000,869.0000,9822.0000,2881.0000,39306.0000,1467.0000,8931.0000,1368.0000,12849.0000,0.0001,0.0001,2139.0000,37044.0000,1976.0000,8015.0000,122.0000,131.0000,1920.0000,2638.0000,2136.0000,11262.0000,1746.0000,10608.0000,1506.0000,4917.0000,8967.0000,269061.0000,4051.0000,4409.0000,2636.0000,3157.0000,321.0000,156.0000,345.0000,134.0000,3027.0000,6595.0000,2690.0000,5993.0000,2207.0000,3495.0000,33.0000,145.0000,7609.0000,35256.0000,8276.0000,37442.0000,1160.0000,3348.0000,10896.0000,30915.0000
18,IN,081,Johnson County,0,68016.0000,30688.0000,32640.0000,141842.0000,48557.0000,3793386.0000,57771.0000,2892997.0000,22538.0000,32800.0000,12358.0000,42777.0000,11181.0000,30368.0000,9013.0000,99804.0000,596.0000,9075.0000,67860.0000,6952.0000,105523.0000,14705.0000,259122.0000,5077.0000,36332.0000,8535.0000,103319.0000,311.0000,6118.0000,23423.0000,478172.0000,21567.0000,105248.0000,1240.0000,1519.0000,21501.0000,42936.0000,23358.0000,157896.0000,19888.0000,156120.0000,19075.0000,74921.0000,52419.0000,2587655.0000,23764.0000,30654.0000,13672.0000,18517.0000,3338.0000,1655.0000,2590.0000,709.0000,10065.0000,21011.0000,8737.0000,18435.0000,7609.0000,10951.0000,1287.0000,8723.0000,47238.0000,431745.0000,50479.0000,451271.0000,10108.0000,39697.0000,54382.0000,141566.0000
18,IN,083,Knox County,0,16780.0000,7022.0000,10321.0000,32064.0000,9603.0000,740418.0000,13852.0000,529021.0000,5350.0000,7644.0000,2993.0000,8406.0000,2791.0000,6349.0000,1980.0000,26508.0000,508.0000,2172.0000,17584.0000,1638.0000,18843.0000,3405.0000,50542.0000,1309.0000,7133.0000,2222.0000,23657.0000,48.0000,1053.0000,2835.0000,54877.0000,2638.0000,13853.0000,147.0000,192.0000,2457.0000,3863.0000,2827.0000,18739.0000,2008.0000,12296.0000,2140.0000,10808.0000,12097.0000,484407.0000,4918.0000,5838.0000,2692.0000,3526.0000,661.0000,319.0000,517.0000,171.0000,3217.0000,6544.0000,2829.0000,6004.0000,1964.0000,2291.0000,200.0000,976.0000,10918.0000,73878.0000,11624.0000,79353.0000,2242.0000,11079.0000,13344.0000,33363.0000
18,IN,085,Kosciusko County,0,36742.0000,16594.0000,22980.0000,76768.0000,26176.0000,1763297.0000,30569.0000,1323994.0000,13859.0000,23682.0000,6462.0000,27001.0000,5930.0000,19468.0000,5042.0000,41797.0000,976.0000,5238.0000,36170.0000,4189.0000,60157.0000,7078.0000,94619.0000,3537.0000,18919.0000,4335.0000,50695.0000,96.0000,1862.0000,8772.0000,182154.0000,8113.0000,39185.0000,517.0000,598.0000,8057.0000,15448.0000,8749.0000,58005.0000,6986.0000,53205.0000,6813.0000,35582.0000,27079.0000,1150043.0000,11970.0000,13909.0000,6848.0000,8935.0000,1181.0000,585.0000,1129.0000,430.0000,6132.0000,13092.0000,5349.0000,11761.0000,5154.0000,7919.0000,510.0000,2766.0000,23679.0000,183648.0000,25582.0000,193944.0000,4750.0000,22664.0000,29495.0000,77209.0000
18,IN,087,LaGrange County,0,15998.0000,7908.0000,11763.0000,37031.0000,14646.0000,626233.0000,13012.0000,466410.0000,5094.0000,9449.0000,2064.0000,6246.0000,1861.0000,4398.0000,3346.0000,33371.0000,1807.0000,2144.0000,13783.0000,1436.0000,16394.0000,2227.0000,29602.0000,2182.0000,8549.0000,1486.0000,16240.0000,24.0000,402.0000,2949.0000,56182.0000,2705.0000,11576.0000,185.0000,194.0000,2720.0000,4116.0000,2941.0000,16650.0000,2386.0000,17054.0000,1949.0000,9366.0000,11438.0000,367998.0000,4808.0000,6857.0000,3265.0000,4753.0000,255.0000,126.0000,476.0000,163.0000,2686.0000,5498.0000,2373.0000,4976.0000,2458.0000,4864.0000,109.0000,487.0000,9563.0000,49250.0000,10468.0000,52797.0000,2095.0000,5522.0000,12781.0000,34183.0000
18,IN,089,Lake County,0,229533.0000,78230.0000,131790.0000,455490.0000,162859.0000,10814640.000,186556.0000,8372475.0000,68884.0000,98532.0000,36464.0000,135623.0000,32828.0000,90143.0000,28721.0000,279312.0000,425.0000,24732.0000,84385.0000,21676.0000,307915.0000,51120.0000,871140.0000,21150.0000,157784.0000,28424.0000,319883.0000,538.0000,10072.0000,65702.0000,1354944.0000,59153.0000,229547.0000,5166.0000,6699.0000,59698.0000,159282.0000,65549.0000,415830.0000,54869.0000,416627.0000,52822.0000,174266.0000,167120.0000,7090135.0000,69656.0000,80737.0000,37534.0000,48182.0000,7166.0000,3711.0000,7861.0000,2067.0000,47698.0000,117472.0000,42964.0000,102433.0000,33745.0000,43495.0000,2733.0000,11467.0000,148152.0000,1131350.0000,162861.0000,1183839.0000,27276.0000,89267.0000,191063.0000,546455.0000
18,IN,091,LaPorte County,0,50882.0000,19462.0000,25685.0000,99975.0000,33039.0000,2292009.0000,41935.0000,1710838.0000,15588.0000,24949.0000,7991.0000,29216.0000,7203.0000,21105.0000,5991.0000,51903.0000,607.0000,5276.0000,35809.0000,5362.0000,70290.0000,11068.0000,174677.0000,4742.0000,31186.0000,6750.0000,75238.0000,165.0000,2828.0000,11851.0000,221782.0000,10820.0000,48050.0000,774.0000,957.0000,10614.0000,18115.0000,11804.0000,70801.0000,9738.0000,70155.0000,9027.0000,26968.0000,36800.0000,1497647.0000,15346.0000,17247.0000,8246.0000,10635.0000,1251.0000,558.0000,1966.0000,533.0000,10119.0000,22643.0000,9032.0000,20307.0000,7114.0000,9401.0000,494.0000,2717.0000,32779.0000,234757.0000,35441.0000,247593.0000,6123.0000,22891.0000,42052.0000,112958.0000
18,IN,093,Lawrence County,0,20607.0000,9610.0000,12871.0000,41404.0000,12430.0000,850638.0000,16990.0000,640915.0000,7284.0000,9554.0000,2841.0000,6175.0000,2540.0000,3991.0000,2694.0000,18644.0000,813.0000,2056.0000,6756.0000,1956.0000,19453.0000,5523.0000,100253.0000,2298.0000,14550.0000,2815.0000,26195.0000,33.0000,425.0000,4365.0000,78391.0000,4094.0000,18289.0000,207.0000,247.0000,3977.0000,5660.0000,4355.0000,25582.0000,3532.0000,22368.0000,3372.0000,13351.0000,14872.0000,529015.0000,6162.0000,6947.0000,3555.0000,4564.0000,640.0000,313.0000,743.0000,340.0000,4164.0000,9044.0000,3657.0000,8144.0000,2688.0000,3253.0000,123.0000,591.0000,13330.0000,75524.0000,14615.0000,79734.0000,2402.0000,6748.0000,17110.0000,44128.0000
18,IN,095,Madison County,0,59010.0000,23445.0000,30075.0000,116736.0000,37540.0000,2379438.0000,50003.0000,1694258.0000,16183.0000,21701.0000,7831.0000,21295.0000,6977.0000,13889.0000,7018.0000,56095.0000,646.0000,5843.0000,20331.0000,5621.0000,63502.0000,16574.0000,303871.0000,5801.0000,39005.0000,9328.0000,96698.0000,111.0000,2004.0000,12613.0000,228573.0000,11830.0000,51388.0000,569.0000,714.0000,11379.0000,17277.0000,12573.0000,73212.0000,10164.0000,64471.0000,9374.0000,39053.0000,42173.0000,1452358.0000,16766.0000,18368.0000,9614.0000,11872.0000,1763.0000,845.0000,1787.0000,443.0000,12460.0000,26836.0000,11148.0000,24319.0000,8576.0000,11273.0000,391.0000,1709.0000,37526.0000,208712.0000,41528.0000,221941.0000,6645.0000,21223.0000,49875.0000,127314.0000
18,IN,097,Marion County,0,445395.0000,122943.0000,205705.0000,899882.0000,354815.0000,20332744.000,382566.0000,15636059.000,104727.0000,182881.0000,61599.0000,352332.0000,55592.0000,243030.0000,60299.0000,572621.0000,582.0000,45531.0000,577398.0000,33350.0000,512030.0000,73793.0000,1251084.0000,36121.0000,262776.0000,40319.0000,464364.0000,1944.0000,41732.0000,117422.0000,2416148.0000,108732.0000,587341.0000,5304.0000,7321.0000,104269.0000,212183.0000,117031.0000,845178.0000,96172.0000,683898.0000,94038.0000,443111.0000,316830.0000,13292026.000,136749.0000,163041.0000,68889.0000,76289.0000,19050.0000,10035.0000,11559.0000,6323.0000,104928.0000,248473.0000,95402.0000,222579.0000,90417.0000,138544.0000,6918.0000,42711.0000,268444.0000,2253877.0000,297076.0000,2373205.0000,55289.0000,194585.0000,372399.0000,1037654.0000
18,IN,099,Marshall County,0,21455.0000,9509.0000,12513.0000,45790.0000,16571.0000,1012366.0000,17551.0000,695116.0000,8239.0000,12928.0000,3462.0000,9961.0000,3130.0000,7007.0000,2909.0000,22383.0000,792.0000,2522.0000,17867.0000,2403.0000,27657.0000,4145.0000,57960.0000,2231.0000,13508.0000,2570.0000,28200.0000,81.0000,1461.0000,4505.0000,96226.0000,4130.0000,24620.0000,294.0000,351.0000,4126.0000,6953.0000,4487.0000,33155.0000,3559.0000,24542.0000,3428.0000,16429.0000,15412.0000,655562.0000,7067.0000,9248.0000,4138.0000,5450.0000,658.0000,306.0000,779.0000,253.0000,3822.0000,8308.0000,3341.0000,7497.0000,3201.0000,5087.0000,231.0000,1999.0000,13304.0000,99605.0000,14417.0000,105477.0000,2793.0000,11528.0000,16902.0000,44974.0000
18,IN,101,Martin County,0,4739.0000,2144.0000,2817.0000,9319.0000,2826.0000,-198783.0000,3819.0000,153568.0000,1735.0000,2026.0000,746.0000,1353.0000,688.0000,958.0000,686.0000,4236.0000,234.0000,572.0000,2392.0000,448.0000,4497.0000,1200.0000,23247.0000,441.0000,2602.0000,598.0000,5171.0000,0.0001,0.0001,784.0000,12779.0000,729.0000,2991.0000,35.0000,40.0000,694.0000,801.0000,779.0000,4094.0000,593.0000,3547.0000,544.0000,1942.0000,3479.0000,130619.0000,1462.0000,1710.0000,866.0000,1164.0000,155.0000,68.0000,176.0000,106.0000,804.0000,1610.0000,681.0000,1411.0000,486.0000,590.0000,27.0000,67.0000,3162.0000,18253.0000,3418.0000,19428.0000,599.0000,1782.0000,3849.0000,9537.0000
18,IN,103,Miami County,0,14926.0000,6729.0000,9738.0000,30270.0000,9619.0000,588961.0000,12167.0000,430035.0000,5081.0000,6144.0000,2158.0000,5388.0000,2011.0000,3729.0000,1769.0000,13663.0000,600.0000,1448.0000,7120.0000,1417.0000,14230.0000,3860.0000,68344.0000,1583.0000,10432.0000,2120.0000,21251.0000,23.0000,292.0000,2721.0000,47741.0000,2561.0000,13300.0000,133.0000,128.0000,2357.0000,1615.0000,2717.0000,15700.0000,2085.0000,12315.0000,2019.0000,8826.0000,10483.0000,362861.0000,4384.0000,4774.0000,2581.0000,3316.0000,336.0000,154.0000,498.0000,160.0000,3102.0000,6632.0000,2772.0000,6059.0000,2031.0000,2554.0000,79.0000,434.0000,9292.0000,50171.0000,10132.0000,53576.0000,1768.0000,5442.0000,12269.0000,30905.0000
18,IN,105,Monroe County,0,55718.0000,20222.0000,23933.0000,98152.0000,26492.0000,2771308.0000,46685.0000,2034527.0000,19480.0000,34690.0000,11456.0000,56370.0000,10261.0000,37925.0000,8499.0000,93681.0000,498.0000,8658.0000,72267.0000,5568.0000,89581.0000,10332.0000,215273.0000,3490.0000,23277.0000,6529.0000,85991.0000,342.0000,5192.0000,15688.0000,327964.0000,14038.0000,75652.0000,1047.0000,1271.0000,13793.0000,29412.0000,15614.0000,111535.0000,12045.0000,93274.0000,12232.0000,59749.0000,41564.0000,1930781.0000,17365.0000,19463.0000,7284.0000,9421.0000,2492.0000,1133.0000,1719.0000,1400.0000,8641.0000,15128.0000,7379.0000,13314.0000,4773.0000,5830.0000,1099.0000,6025.0000,37702.0000,328992.0000,40363.0000,345012.0000,8591.0000,31706.0000,43658.0000,103587.0000
18,IN,107,Montgomery County,0,18590.0000,7714.0000,10817.0000,41362.0000,16336.0000,798153.0000,15431.0000,607719.0000,5494.0000,7182.0000,3081.0000,7873.0000,2851.0000,5917.0000,2121.0000,19626.0000,601.0000,2023.0000,9942.0000,1834.0000,21339.0000,4041.0000,51251.0000,1322.0000,8839.0000,2259.0000,25463.0000,55.0000,1018.0000,3737.0000,65096.0000,3501.0000,18092.0000,154.0000,161.0000,3356.0000,2921.0000,3722.0000,22238.0000,2991.0000,18855.0000,2693.0000,10435.0000,13515.0000,498683.0000,6118.0000,7245.0000,3960.0000,5300.0000,561.0000,256.0000,627.0000,317.0000,3023.0000,6223.0000,2659.0000,5636.0000,3083.0000,5342.0000,126.0000,648.0000,11415.0000,71082.0000,12063.0000,75989.0000,2236.0000,11217.0000,15200.0000,44090.0000
18,IN,109,Morgan County,0,32991.0000,15672.0000,18313.0000,68045.0000,21753.0000,1628457.0000,27898.0000,1254344.0000,9376.0000,12500.0000,4689.0000,12008.0000,4204.0000,8300.0000,4676.0000,39101.0000,560.0000,3525.0000,23157.0000,3198.0000,43622.0000,7902.0000,141743.0000,3051.0000,22200.0000,4465.0000,50830.0000,80.0000,1467.0000,10382.0000,200807.0000,9865.0000,55977.0000,333.0000,438.0000,9616.0000,10580.0000,10366.0000,70433.0000,9014.0000,67632.0000,7929.0000,27756.0000,24833.0000,1058742.0000,10542.0000,13025.0000,6195.0000,8195.0000,1123.0000,552.0000,1257.0000,571.0000,5831.0000,12534.0000,5107.0000,11124.0000,3902.0000,4863.0000,384.0000,1673.0000,22340.0000,159413.0000,24271.0000,168181.0000,4441.0000,15291.0000,27054.0000,73337.0000
18,IN,111,Newton County,0,6442.0000,2940.0000,3936.0000,13154.0000,4203.0000,292042.0000,5287.0000,210055.0000,2175.0000,3527.0000,878.0000,2419.0000,755.0000,1776.0000,787.0000,5175.0000,275.0000,548.0000,3567.0000,595.0000,6421.0000,1412.0000,21912.0000,659.0000,4177.0000,941.0000,9827.0000,28.0000,423.0000,1491.0000,26350.0000,1368.0000,6060.0000,96.0000,111.0000,1330.0000,2057.0000,1485.0000,8656.0000,1209.0000,8213.0000,931.0000,3197.0000,4744.0000,190647.0000,1836.0000,2374.0000,1124.0000,1505.0000,77.0000,33.0000,215.0000,49.0000,1117.0000,2348.0000,975.0000,2115.0000,783.0000,1064.0000,44.0000,197.0000,4268.0000,29344.0000,4587.0000,31560.0000,950.0000,5889.0000,5132.0000,13302.0000
18,IN,113,Noble County,0,21142.0000,9416.0000,12464.0000,46036.0000,16949.0000,872693.0000,17732.0000,679273.0000,6726.0000,9496.0000,3171.0000,8054.0000,2852.0000,5473.0000,2427.0000,17602.0000,918.0000,2283.0000,17589.0000,2179.0000,24875.0000,4214.0000,52404.0000,2514.0000,13569.0000,2335.0000,23211.0000,29.0000,350.0000,4220.0000,74188.0000,3937.0000,16868.0000,201.0000,250.0000,3924.0000,6445.0000,4208.0000,24827.0000,3484.0000,23413.0000,2917.0000,11188.0000,15333.0000,529451.0000,7063.0000,8374.0000,4383.0000,5748.0000,569.0000,287.0000,668.0000,291.0000,3834.0000,8398.0000,3427.0000,7662.0000,3512.0000,5627.0000,152.0000,868.0000,13068.0000,73445.0000,14044.0000,77506.0000,2172.0000,7020.0000,17669.0000,47822.0000
18,IN,115,Ohio County,0,2898.0000,1280.0000,1924.0000,5542.0000,1554.0000,122264.0000,2383.0000,95550.0000,1030.0000,1063.0000,411.0000,751.0000,373.0000,591.0000,366.0000,2836.0000,180.0000,325.0000,1281.0000,307.0000,4406.0000,731.0000,11969.0000,285.0000,1816.0000,385.0000,3945.0000,0.0001,0.0001,677.0000,11754.0000,620.0000,2731.0000,32.0000,37.0000,607.0000,529.0000,675.0000,3497.0000,567.0000,4313.0000,448.0000,1200.0000,2131.0000,77730.0000,832.0000,953.0000,467.0000,627.0000,73.0000,22.0000,114.0000,69.0000,512.0000,1042.0000,440.0000,937.0000,288.0000,352.0000,0.0001,0.0001,1960.0000,10790.0000,2100.0000,11443.0000,327.0000,831.0000,2415.0000,6225.0000
